"MarkettypeID","TradingDate","RiskPremium1","SMB1","HML1"
"P9714","2006-10-24","0.025354","0.002441","0.008997"
"P9715","2006-10-24","0.024767","0.002955","0.009356"
"P9707","2006-10-25","-0.000242","-0.011081","-0.010840"
"P9706","2006-10-25","0.000540","-0.008813","-0.003079"
"P9710","2006-10-25","0.000475","-0.008827","-0.004224"
"P9709","2006-10-25","0.000540","-0.008813","-0.003079"
"P9712","2006-10-25","0.000540","-0.008813","-0.003079"
"P9713","2006-10-25","0.000475","-0.008827","-0.004224"
"P9714","2006-10-25","0.000540","-0.008813","-0.003079"
"P9715","2006-10-25","0.000475","-0.008827","-0.004224"
"P9710","2006-10-26","0.001500","-0.009417","-0.004787"
"P9706","2006-10-26","0.001371","-0.009236","-0.004959"
"P9707","2006-10-26","0.002943","-0.008807","-0.002602"
"P9709","2006-10-26","0.001371","-0.009236","-0.004959"
"P9712","2006-10-26","0.001371","-0.009236","-0.004959"
"P9713","2006-10-26","0.001500","-0.009417","-0.004787"
"P9714","2006-10-26","0.001371","-0.009236","-0.004959"
"P9715","2006-10-26","0.001500","-0.009417","-0.004787"
"P9706","2006-10-27","-0.007020","-0.010026","0.002850"
"P9707","2006-10-27","-0.008916","-0.015487","-0.009392"
"P9710","2006-10-27","-0.007159","-0.010573","0.001747"
"P9709","2006-10-27","-0.007020","-0.010026","0.002850"
"P9712","2006-10-27","-0.007020","-0.010026","0.002850"
"P9713","2006-10-27","-0.007159","-0.010573","0.001747"
"P9714","2006-10-27","-0.007020","-0.010026","0.002850"
"P9715","2006-10-27","-0.007159","-0.010573","0.001747"
"P9707","2006-10-30","-0.003350","-0.007609","0.012607"
"P9706","2006-10-30","0.000370","-0.006046","0.007872"
"P9710","2006-10-30","0.000093","-0.006037","0.008878"
"P9709","2006-10-30","0.000370","-0.006046","0.007872"
"P9712","2006-10-30","0.000370","-0.006046","0.007872"
"P9713","2006-10-30","0.000093","-0.006037","0.008878"
"P9714","2006-10-30","0.000370","-0.006046","0.007872"
"P9715","2006-10-30","0.000093","-0.006037","0.008878"
"P9706","2006-10-31","0.013736","-0.005965","0.004773"
"P9707","2006-10-31","0.014662","-0.000893","-0.000969"
"P9710","2006-10-31","0.013803","-0.005678","0.004264"
"P9709","2006-10-31","0.013736","-0.005965","0.004773"
"P9712","2006-10-31","0.013736","-0.005965","0.004773"
"P9713","2006-10-31","0.013803","-0.005678","0.004264"
"P9714","2006-10-31","0.013736","-0.005965","0.004773"
"P9715","2006-10-31","0.013803","-0.005678","0.004264"
"P9710","2006-11-01","0.007999","-0.008099","0.004267"
"P9706","2006-11-01","0.007907","-0.007649","0.004805"
"P9707","2006-11-01","0.009149","-0.011870","-0.004276"
"P9709","2006-11-01","0.007907","-0.007649","0.004805"
"P9712","2006-11-01","0.007907","-0.007649","0.004805"
"P9713","2006-11-01","0.007999","-0.008099","0.004267"
"P9714","2006-11-01","0.007907","-0.007649","0.004805"
"P9715","2006-11-01","0.007999","-0.008099","0.004267"
"P9706","2006-11-02","-0.002840","-0.003911","0.004265"
"P9710","2006-11-02","-0.002148","-0.004388","0.004301"
"P9707","2006-11-02","0.006511","-0.009912","0.005218"
"P9709","2006-11-02","-0.002840","-0.003911","0.004265"
"P9712","2006-11-02","-0.002840","-0.003911","0.004265"
"P9713","2006-11-02","-0.002148","-0.004388","0.004301"
"P9714","2006-11-02","-0.002840","-0.003911","0.004265"
"P9715","2006-11-02","-0.002148","-0.004388","0.004301"
"P9710","2006-11-03","0.007758","-0.000883","-0.001441"
"P9706","2006-11-03","0.008020","-0.001059","-0.001980"
"P9707","2006-11-03","0.004502","0.002366","0.004912"
"P9709","2006-11-03","0.008020","-0.001059","-0.001980"
"P9712","2006-11-03","0.008020","-0.001059","-0.001980"
"P9713","2006-11-03","0.007758","-0.000883","-0.001441"
"P9714","2006-11-03","0.008020","-0.001059","-0.001980"
"P9715","2006-11-03","0.007758","-0.000883","-0.001441"
"P9707","2006-11-06","0.012780","-0.012777","-0.008980"
"P9706","2006-11-06","0.007360","-0.017424","0.011469"
"P9710","2006-11-06","0.007755","-0.017396","0.009549"
"P9709","2006-11-06","0.007360","-0.017424","0.011469"
"P9712","2006-11-06","0.007360","-0.017424","0.011469"
"P9713","2006-11-06","0.007755","-0.017396","0.009549"
"P9714","2006-11-06","0.007360","-0.017424","0.011469"
"P9715","2006-11-06","0.007755","-0.017396","0.009549"
"P9710","2006-11-07","0.002180","-0.017894","-0.005104"
"P9706","2006-11-07","0.001519","-0.017491","-0.003888"
"P9707","2006-11-07","0.010445","-0.018383","-0.016046"
"P9709","2006-11-07","0.001519","-0.017491","-0.003888"
"P9712","2006-11-07","0.001519","-0.017491","-0.003888"
"P9713","2006-11-07","0.002180","-0.017894","-0.005104"
"P9714","2006-11-07","0.001519","-0.017491","-0.003888"
"P9715","2006-11-07","0.002180","-0.017894","-0.005104"
"P9710","2006-11-08","-0.010009","0.007841","-0.008990"
"P9707","2006-11-08","-0.001992","-0.010752","-0.009330"
"P9706","2006-11-08","-0.010654","0.009588","-0.008880"
"P9709","2006-11-08","-0.010654","0.009588","-0.008880"
"P9712","2006-11-08","-0.010654","0.009588","-0.008880"
"P9713","2006-11-08","-0.010009","0.007841","-0.008990"
"P9714","2006-11-08","-0.010654","0.009588","-0.008880"
"P9715","2006-11-08","-0.010009","0.007841","-0.008990"
"P9706","2006-11-09","0.015690","-0.004432","0.001463"
"P9710","2006-11-09","0.015260","-0.003492","0.001559"
"P9707","2006-11-09","0.009948","0.004801","0.006772"
"P9709","2006-11-09","0.015690","-0.004432","0.001463"
"P9712","2006-11-09","0.015690","-0.004432","0.001463"
"P9713","2006-11-09","0.015260","-0.003492","0.001559"
"P9714","2006-11-09","0.015690","-0.004432","0.001463"
"P9715","2006-11-09","0.015260","-0.003492","0.001559"
"P9706","2006-11-10","-0.011669","-0.010977","-0.003248"
"P9710","2006-11-10","-0.012102","-0.010349","-0.003186"
"P9707","2006-11-10","-0.017492","-0.005607","-0.000992"
"P9709","2006-11-10","-0.011669","-0.010977","-0.003248"
"P9712","2006-11-10","-0.011669","-0.010977","-0.003248"
"P9713","2006-11-10","-0.012102","-0.010349","-0.003186"
"P9714","2006-11-10","-0.011669","-0.010977","-0.003248"
"P9715","2006-11-10","-0.012102","-0.010349","-0.003186"
"P9707","2006-11-13","-0.018410","-0.024122","-0.001423"
"P9706","2006-11-13","-0.015785","-0.011407","0.002884"
"P9710","2006-11-13","-0.015977","-0.012625","0.002245"
"P9709","2006-11-13","-0.015785","-0.011407","0.002884"
"P9712","2006-11-13","-0.015785","-0.011407","0.002884"
"P9713","2006-11-13","-0.015977","-0.012625","0.002245"
"P9714","2006-11-13","-0.015785","-0.011407","0.002884"
"P9715","2006-11-13","-0.015977","-0.012625","0.002245"
"P9707","2006-11-14","0.000948","0.014122","0.006710"
"P9710","2006-11-14","0.011285","0.003949","0.000975"
"P9706","2006-11-14","0.012093","0.002849","0.000055"
"P9709","2006-11-14","0.012093","0.002849","0.000055"
"P9712","2006-11-14","0.012093","0.002849","0.000055"
"P9713","2006-11-14","0.011285","0.003949","0.000975"
"P9714","2006-11-14","0.012093","0.002849","0.000055"
"P9715","2006-11-14","0.011285","0.003949","0.000975"
"P9707","2006-11-15","0.024262","0.006760","-0.003002"
"P9706","2006-11-15","0.020676","-0.009079","-0.003038"
"P9710","2006-11-15","0.020937","-0.007892","-0.003418"
"P9709","2006-11-15","0.020676","-0.009079","-0.003038"
"P9712","2006-11-15","0.020676","-0.009079","-0.003038"
"P9713","2006-11-15","0.020937","-0.007892","-0.003418"
"P9714","2006-11-15","0.020676","-0.009079","-0.003038"
"P9715","2006-11-15","0.020937","-0.007892","-0.003418"
"P9710","2006-11-16","0.005207","-0.009435","-0.005282"
"P9707","2006-11-16","-0.007423","-0.007779","-0.003491"
"P9706","2006-11-16","0.006194","-0.009306","-0.005567"
"P9709","2006-11-16","0.006194","-0.009306","-0.005567"
"P9712","2006-11-16","0.006194","-0.009306","-0.005567"
"P9713","2006-11-16","0.005207","-0.009435","-0.005282"
"P9714","2006-11-16","0.006194","-0.009306","-0.005567"
"P9715","2006-11-16","0.005207","-0.009435","-0.005282"
"P9710","2006-11-17","0.015298","-0.012127","0.007756"
"P9706","2006-11-17","0.015143","-0.013275","0.007886"
"P9707","2006-11-17","0.017291","-0.001157","0.004637"
"P9709","2006-11-17","0.015143","-0.013275","0.007886"
"P9712","2006-11-17","0.015143","-0.013275","0.007886"
"P9713","2006-11-17","0.015298","-0.012127","0.007756"
"P9714","2006-11-17","0.015143","-0.013275","0.007886"
"P9715","2006-11-17","0.015298","-0.012127","0.007756"
"P9707","2006-11-20","0.013327","-0.024326","-0.026779"
"P9710","2006-11-20","0.018322","-0.025705","0.003747"
"P9706","2006-11-20","0.018719","-0.025890","0.006166"
"P9709","2006-11-20","0.018719","-0.025890","0.006166"
"P9712","2006-11-20","0.018719","-0.025890","0.006166"
"P9713","2006-11-20","0.018322","-0.025705","0.003747"
"P9714","2006-11-20","0.018719","-0.025890","0.006166"
"P9715","2006-11-20","0.018322","-0.025705","0.003747"
"P9707","2006-11-21","0.009782","-0.007861","-0.006440"
"P9706","2006-11-21","0.009275","-0.009312","0.000490"
"P9710","2006-11-21","0.009312","-0.009262","0.000026"
"P9709","2006-11-21","0.009275","-0.009312","0.000490"
"P9712","2006-11-21","0.009275","-0.009312","0.000490"
"P9713","2006-11-21","0.009312","-0.009262","0.000026"
"P9714","2006-11-21","0.009275","-0.009312","0.000490"
"P9715","2006-11-21","0.009312","-0.009262","0.000026"
"P9707","2006-11-22","0.008242","-0.001350","0.004711"
"P9706","2006-11-22","0.004587","0.006343","-0.001613"
"P9710","2006-11-22","0.004854","0.005855","-0.001182"
"P9709","2006-11-22","0.004587","0.006343","-0.001613"
"P9712","2006-11-22","0.004587","0.006343","-0.001613"
"P9713","2006-11-22","0.004854","0.005855","-0.001182"
"P9714","2006-11-22","0.004587","0.006343","-0.001613"
"P9715","2006-11-22","0.004854","0.005855","-0.001182"
"P9710","2006-11-23","0.008946","-0.000136","0.003820"
"P9706","2006-11-23","0.008670","0.000482","0.004535"
"P9707","2006-11-23","0.012515","-0.010058","-0.000534"
"P9709","2006-11-23","0.008670","0.000482","0.004535"
"P9712","2006-11-23","0.008670","0.000482","0.004535"
"P9713","2006-11-23","0.008946","-0.000136","0.003820"
"P9714","2006-11-23","0.008670","0.000482","0.004535"
"P9715","2006-11-23","0.008946","-0.000136","0.003820"
"P9710","2006-11-24","-0.000903","0.006558","-0.004986"
"P9706","2006-11-24","-0.001564","0.006876","-0.004978"
"P9707","2006-11-24","0.007581","0.000738","-0.004710"
"P9709","2006-11-24","-0.001564","0.006876","-0.004978"
"P9712","2006-11-24","-0.001564","0.006876","-0.004978"
"P9713","2006-11-24","-0.000903","0.006558","-0.004986"
"P9714","2006-11-24","-0.001564","0.006876","-0.004978"
"P9715","2006-11-24","-0.000903","0.006558","-0.004986"
"P9710","2006-11-27","0.005084","0.004704","-0.005078"
"P9707","2006-11-27","0.012109","0.016712","0.008093"
"P9706","2006-11-27","0.004533","0.003696","-0.006273"
"P9709","2006-11-27","0.004533","0.003696","-0.006273"
"P9712","2006-11-27","0.004533","0.003696","-0.006273"
"P9713","2006-11-27","0.005084","0.004704","-0.005078"
"P9714","2006-11-27","0.004533","0.003696","-0.006273"
"P9715","2006-11-27","0.005084","0.004704","-0.005078"
"P9710","2006-11-28","-0.003435","0.005631","-0.000284"
"P9707","2006-11-28","-0.011469","0.007502","0.003206"
"P9706","2006-11-28","-0.002797","0.005189","-0.001075"
"P9709","2006-11-28","-0.002797","0.005189","-0.001075"
"P9712","2006-11-28","-0.002797","0.005189","-0.001075"
"P9713","2006-11-28","-0.003435","0.005631","-0.000284"
"P9714","2006-11-28","-0.002797","0.005189","-0.001075"
"P9715","2006-11-28","-0.003435","0.005631","-0.000284"
"P9710","2006-11-29","0.009823","-0.002941","-0.005274"
"P9706","2006-11-29","0.010117","-0.003740","-0.005625"
"P9707","2006-11-29","0.006107","0.005563","-0.001156"
"P9709","2006-11-29","0.010117","-0.003740","-0.005625"
"P9712","2006-11-29","0.010117","-0.003740","-0.005625"
"P9713","2006-11-29","0.009823","-0.002941","-0.005274"
"P9714","2006-11-29","0.010117","-0.003740","-0.005625"
"P9715","2006-11-29","0.009823","-0.002941","-0.005274"
"P9706","2006-11-30","0.022613","-0.012465","0.006178"
"P9710","2006-11-30","0.022478","-0.012718","0.005759"
"P9707","2006-11-30","0.020770","-0.013944","-0.002447"
"P9709","2006-11-30","0.022613","-0.012465","0.006178"
"P9712","2006-11-30","0.022613","-0.012465","0.006178"
"P9713","2006-11-30","0.022478","-0.012718","0.005759"
"P9714","2006-11-30","0.022613","-0.012465","0.006178"
"P9715","2006-11-30","0.022478","-0.012718","0.005759"
"P9710","2006-12-01","0.004782","-0.009065","-0.005825"
"P9707","2006-12-01","0.012423","-0.011605","-0.001709"
"P9706","2006-12-01","0.004171","-0.008957","-0.005888"
"P9709","2006-12-01","0.004171","-0.008957","-0.005888"
"P9712","2006-12-01","0.004171","-0.008957","-0.005888"
"P9713","2006-12-01","0.004782","-0.009065","-0.005825"
"P9714","2006-12-01","0.004171","-0.008957","-0.005888"
"P9715","2006-12-01","0.004782","-0.009065","-0.005825"
"P9707","2006-12-04","0.023733","-0.010692","-0.002728"
"P9706","2006-12-04","0.026862","-0.008797","0.003088"
"P9710","2006-12-04","0.026628","-0.009068","0.002487"
"P9709","2006-12-04","0.026862","-0.008797","0.003088"
"P9712","2006-12-04","0.026862","-0.008797","0.003088"
"P9713","2006-12-04","0.026628","-0.009068","0.002487"
"P9714","2006-12-04","0.026862","-0.008797","0.003088"
"P9715","2006-12-04","0.026628","-0.009068","0.002487"
"P9706","2006-12-05","0.005494","0.003065","0.001205"
"P9707","2006-12-05","0.007457","-0.002190","0.000915"
"P9710","2006-12-05","0.005641","0.002984","0.001859"
"P9709","2006-12-05","0.005494","0.003065","0.001205"
"P9712","2006-12-05","0.005494","0.003065","0.001205"
"P9713","2006-12-05","0.005641","0.002984","0.001859"
"P9714","2006-12-05","0.005494","0.003065","0.001205"
"P9715","2006-12-05","0.005641","0.002984","0.001859"
"P9706","2006-12-06","-0.011030","-0.004115","0.003743"
"P9710","2006-12-06","-0.010108","-0.004309","0.003143"
"P9707","2006-12-06","0.001295","-0.006106","-0.001672"
"P9709","2006-12-06","-0.011030","-0.004115","0.003743"
"P9712","2006-12-06","-0.011030","-0.004115","0.003743"
"P9713","2006-12-06","-0.010108","-0.004309","0.003143"
"P9714","2006-12-06","-0.011030","-0.004115","0.003743"
"P9715","2006-12-06","-0.010108","-0.004309","0.003143"
"P9706","2006-12-07","-0.002197","-0.003828","0.009822"
"P9707","2006-12-07","-0.011359","-0.002681","-0.010722"
"P9710","2006-12-07","-0.002869","-0.003658","0.008430"
"P9709","2006-12-07","-0.002197","-0.003828","0.009822"
"P9712","2006-12-07","-0.002197","-0.003828","0.009822"
"P9713","2006-12-07","-0.002869","-0.003658","0.008430"
"P9714","2006-12-07","-0.002197","-0.003828","0.009822"
"P9715","2006-12-07","-0.002869","-0.003658","0.008430"
"P9710","2006-12-08","-0.029858","0.004138","-0.011179"
"P9707","2006-12-08","-0.029008","-0.001505","-0.014243"
"P9706","2006-12-08","-0.029928","0.004914","-0.010196"
"P9709","2006-12-08","-0.029928","0.004914","-0.010196"
"P9712","2006-12-08","-0.029928","0.004914","-0.010196"
"P9713","2006-12-08","-0.029858","0.004138","-0.011179"
"P9714","2006-12-08","-0.029928","0.004914","-0.010196"
"P9715","2006-12-08","-0.029858","0.004138","-0.011179"
"P9707","2006-12-11","0.034068","-0.011663","0.002097"
"P9706","2006-12-11","0.041116","-0.013447","0.006755"
"P9710","2006-12-11","0.040585","-0.012770","0.006891"
"P9709","2006-12-11","0.041116","-0.013447","0.006755"
"P9712","2006-12-11","0.041116","-0.013447","0.006755"
"P9713","2006-12-11","0.040585","-0.012770","0.006891"
"P9714","2006-12-11","0.041116","-0.013447","0.006755"
"P9715","2006-12-11","0.040585","-0.012770","0.006891"
"P9707","2006-12-12","0.002876","-0.003516","-0.001188"
"P9710","2006-12-12","0.012570","-0.000929","-0.001598"
"P9706","2006-12-12","0.013366","-0.000886","-0.001632"
"P9709","2006-12-12","0.013366","-0.000886","-0.001632"
"P9712","2006-12-12","0.013366","-0.000886","-0.001632"
"P9713","2006-12-12","0.012570","-0.000929","-0.001598"
"P9714","2006-12-12","0.013366","-0.000886","-0.001632"
"P9715","2006-12-12","0.012570","-0.000929","-0.001598"
"P9710","2006-12-13","0.000509","-0.002238","0.007543"
"P9707","2006-12-13","-0.009223","0.003704","0.003297"
"P9706","2006-12-13","0.001298","-0.002637","0.006923"
"P9709","2006-12-13","0.001298","-0.002637","0.006923"
"P9712","2006-12-13","0.001298","-0.002637","0.006923"
"P9713","2006-12-13","0.000509","-0.002238","0.007543"
"P9714","2006-12-13","0.001298","-0.002637","0.006923"
"P9715","2006-12-13","0.000509","-0.002238","0.007543"
"P9707","2006-12-14","0.011201","0.004016","0.002296"
"P9706","2006-12-14","0.013192","-0.001585","-0.004815"
"P9710","2006-12-14","0.013042","-0.000991","-0.004216"
"P9709","2006-12-14","0.013192","-0.001585","-0.004815"
"P9712","2006-12-14","0.013192","-0.001585","-0.004815"
"P9713","2006-12-14","0.013042","-0.000991","-0.004216"
"P9714","2006-12-14","0.013192","-0.001585","-0.004815"
"P9715","2006-12-14","0.013042","-0.000991","-0.004216"
"P9707","2006-12-15","0.016059","-0.006638","-0.007034"
"P9706","2006-12-15","0.014786","-0.005472","-0.006967"
"P9710","2006-12-15","0.014882","-0.005691","-0.006685"
"P9709","2006-12-15","0.014786","-0.005472","-0.006967"
"P9712","2006-12-15","0.014786","-0.005472","-0.006967"
"P9713","2006-12-15","0.014882","-0.005691","-0.006685"
"P9714","2006-12-15","0.014786","-0.005472","-0.006967"
"P9715","2006-12-15","0.014882","-0.005691","-0.006685"
"P9707","2006-12-18","0.025382","-0.011498","-0.010028"
"P9710","2006-12-18","0.026359","-0.008679","-0.009212"
"P9706","2006-12-18","0.026438","-0.008111","-0.009284"
"P9709","2006-12-18","0.026438","-0.008111","-0.009284"
"P9712","2006-12-18","0.026438","-0.008111","-0.009284"
"P9713","2006-12-18","0.026359","-0.008679","-0.009212"
"P9714","2006-12-18","0.026438","-0.008111","-0.009284"
"P9715","2006-12-18","0.026359","-0.008679","-0.009212"
"P9706","2006-12-19","0.010540","0.001745","0.000971"
"P9707","2006-12-19","0.000451","-0.000763","0.003312"
"P9710","2006-12-19","0.009775","0.002099","0.001902"
"P9709","2006-12-19","0.010540","0.001745","0.000971"
"P9712","2006-12-19","0.010540","0.001745","0.000971"
"P9713","2006-12-19","0.009775","0.002099","0.001902"
"P9714","2006-12-19","0.010540","0.001745","0.000971"
"P9715","2006-12-19","0.009775","0.002099","0.001902"
"P9706","2006-12-20","0.011113","0.008338","-0.011637"
"P9707","2006-12-20","0.012209","0.000735","0.001361"
"P9710","2006-12-20","0.011194","0.008020","-0.010180"
"P9709","2006-12-20","0.011113","0.008338","-0.011637"
"P9712","2006-12-20","0.011113","0.008338","-0.011637"
"P9713","2006-12-20","0.011194","0.008020","-0.010180"
"P9714","2006-12-20","0.011113","0.008338","-0.011637"
"P9715","2006-12-20","0.011194","0.008020","-0.010180"
"P9706","2006-12-21","-0.013078","0.008809","-0.004666"
"P9707","2006-12-21","-0.007733","0.004137","-0.001589"
"P9710","2006-12-21","-0.012746","0.008212","-0.004896"
"P9709","2006-12-21","-0.013078","0.008809","-0.004666"
"P9712","2006-12-21","-0.013078","0.008809","-0.004666"
"P9713","2006-12-21","-0.012746","0.008212","-0.004896"
"P9714","2006-12-21","-0.013078","0.008809","-0.004666"
"P9715","2006-12-21","-0.012746","0.008212","-0.004896"
"P9706","2006-12-22","0.000853","0.008533","-0.002312"
"P9707","2006-12-22","-0.008543","0.008635","0.004661"
"P9710","2006-12-22","0.000273","0.008749","-0.001702"
"P9709","2006-12-22","0.000853","0.008533","-0.002312"
"P9712","2006-12-22","0.000853","0.008533","-0.002312"
"P9713","2006-12-22","0.000273","0.008749","-0.001702"
"P9714","2006-12-22","0.000853","0.008533","-0.002312"
"P9715","2006-12-22","0.000273","0.008749","-0.001702"
"P9707","2006-12-25","0.021550","-0.011092","-0.004225"
"P9706","2006-12-25","0.033456","-0.008308","0.004168"
"P9710","2006-12-25","0.032564","-0.009040","0.003137"
"P9709","2006-12-25","0.033456","-0.008308","0.004168"
"P9712","2006-12-25","0.033456","-0.008308","0.004168"
"P9713","2006-12-25","0.032564","-0.009040","0.003137"
"P9714","2006-12-25","0.033456","-0.008308","0.004168"
"P9715","2006-12-25","0.032564","-0.009040","0.003137"
"P9706","2006-12-26","0.009396","-0.012046","0.021364"
"P9707","2006-12-26","0.004821","-0.010335","-0.004040"
"P9710","2006-12-26","0.009056","-0.011928","0.018986"
"P9709","2006-12-26","0.009396","-0.012046","0.021364"
"P9712","2006-12-26","0.009396","-0.012046","0.021364"
"P9713","2006-12-26","0.009056","-0.011928","0.018986"
"P9714","2006-12-26","0.009396","-0.012046","0.021364"
"P9715","2006-12-26","0.009056","-0.011928","0.018986"
"P9707","2006-12-27","0.016279","-0.004481","0.000322"
"P9706","2006-12-27","0.019981","-0.016118","0.003338"
"P9710","2006-12-27","0.019712","-0.015283","0.003078"
"P9709","2006-12-27","0.019981","-0.016118","0.003338"
"P9712","2006-12-27","0.019981","-0.016118","0.003338"
"P9713","2006-12-27","0.019712","-0.015283","0.003078"
"P9714","2006-12-27","0.019981","-0.016118","0.003338"
"P9715","2006-12-27","0.019712","-0.015283","0.003078"
"P9707","2006-12-28","-0.006043","0.003118","-0.014750"
"P9710","2006-12-28","0.006401","-0.015606","-0.007362"
"P9706","2006-12-28","0.007386","-0.017159","-0.006662"
"P9709","2006-12-28","0.007386","-0.017159","-0.006662"
"P9712","2006-12-28","0.007386","-0.017159","-0.006662"
"P9713","2006-12-28","0.006401","-0.015606","-0.007362"
"P9714","2006-12-28","0.007386","-0.017159","-0.006662"
"P9715","2006-12-28","0.006401","-0.015606","-0.007362"
"P9707","2006-12-29","0.017521","-0.012789","0.007461"
"P9706","2006-12-29","0.038011","-0.014507","-0.000177"
"P9710","2006-12-29","0.036560","-0.014511","0.001052"
"P9709","2006-12-29","0.038011","-0.014507","-0.000177"
"P9712","2006-12-29","0.038011","-0.014507","-0.000177"
"P9713","2006-12-29","0.036560","-0.014511","0.001052"
"P9714","2006-12-29","0.038011","-0.014507","-0.000177"
"P9715","2006-12-29","0.036560","-0.014511","0.001052"
"P9706","2007-01-04","0.011125","-0.021354","0.027093"
"P9707","2007-01-04","0.012584","-0.025632","-0.007644"
"P9710","2007-01-04","0.011227","-0.021885","0.024294"
"P9709","2007-01-04","0.011125","-0.021354","0.027093"
"P9712","2007-01-04","0.011125","-0.021354","0.027093"
"P9713","2007-01-04","0.011227","-0.021885","0.024294"
"P9714","2007-01-04","0.011125","-0.021354","0.027093"
"P9715","2007-01-04","0.011227","-0.021885","0.024294"
"P9706","2007-01-05","-0.017163","0.006613","0.006728"
"P9707","2007-01-05","0.002952","-0.005624","0.013433"
"P9710","2007-01-05","-0.015760","0.006317","0.008255"
"P9709","2007-01-05","-0.017163","0.006613","0.006728"
"P9712","2007-01-05","-0.017163","0.006613","0.006728"
"P9713","2007-01-05","-0.015760","0.006317","0.008255"
"P9714","2007-01-05","-0.017163","0.006613","0.006728"
"P9715","2007-01-05","-0.015760","0.006317","0.008255"
"P9707","2007-01-08","0.016853","0.032538","0.034784"
"P9710","2007-01-08","0.027044","0.010460","0.004338"
"P9706","2007-01-08","0.027814","0.008800","0.001176"
"P9709","2007-01-08","0.027814","0.008800","0.001176"
"P9712","2007-01-08","0.027814","0.008800","0.001176"
"P9713","2007-01-08","0.027044","0.010460","0.004338"
"P9714","2007-01-08","0.027814","0.008800","0.001176"
"P9715","2007-01-08","0.027044","0.010460","0.004338"
"P9707","2007-01-09","0.021509","-0.000641","-0.002010"
"P9706","2007-01-09","0.111023","-0.012768","0.011329"
"P9710","2007-01-09","0.105121","-0.011947","0.010285"
"P9709","2007-01-09","0.111023","-0.012768","0.011329"
"P9712","2007-01-09","0.111023","-0.012768","0.011329"
"P9713","2007-01-09","0.105121","-0.011947","0.010285"
"P9714","2007-01-09","0.111023","-0.012768","0.011329"
"P9715","2007-01-09","0.105121","-0.011947","0.010285"
"P9710","2007-01-10","0.014480","0.004987","-0.003951"
"P9707","2007-01-10","0.009730","0.005110","0.000175"
"P9706","2007-01-10","0.014814","0.004107","-0.005070"
"P9709","2007-01-10","0.014814","0.004107","-0.005070"
"P9712","2007-01-10","0.014814","0.004107","-0.005070"
"P9713","2007-01-10","0.014480","0.004987","-0.003951"
"P9714","2007-01-10","0.014814","0.004107","-0.005070"
"P9715","2007-01-10","0.014480","0.004987","-0.003951"
"P9707","2007-01-11","0.042044","0.028634","0.034712"
"P9706","2007-01-11","-0.014522","0.019008","-0.012631"
"P9710","2007-01-11","-0.010741","0.018930","-0.012228"
"P9709","2007-01-11","-0.014522","0.019008","-0.012631"
"P9712","2007-01-11","-0.014522","0.019008","-0.012631"
"P9713","2007-01-11","-0.010741","0.018930","-0.012228"
"P9714","2007-01-11","-0.014522","0.019008","-0.012631"
"P9715","2007-01-11","-0.010741","0.018930","-0.012228"
"P9706","2007-01-12","-0.027034","0.000763","-0.019888"
"P9707","2007-01-12","0.014460","0.036076","0.027865"
"P9710","2007-01-12","-0.024195","0.002668","-0.018854"
"P9709","2007-01-12","-0.027034","0.000763","-0.019888"
"P9712","2007-01-12","-0.027034","0.000763","-0.019888"
"P9713","2007-01-12","-0.024195","0.002668","-0.018854"
"P9714","2007-01-12","-0.027034","0.000763","-0.019888"
"P9715","2007-01-12","-0.024195","0.002668","-0.018854"
"P9707","2007-01-15","0.065391","0.018988","0.014889"
"P9710","2007-01-15","0.056537","0.000547","0.000151"
"P9706","2007-01-15","0.055871","-0.000798","-0.000323"
"P9709","2007-01-15","0.055871","-0.000798","-0.000323"
"P9712","2007-01-15","0.055871","-0.000798","-0.000323"
"P9713","2007-01-15","0.056537","0.000547","0.000151"
"P9714","2007-01-15","0.055871","-0.000798","-0.000323"
"P9715","2007-01-15","0.056537","0.000547","0.000151"
"P9707","2007-01-16","0.008226","0.019653","-0.020692"
"P9706","2007-01-16","0.020618","0.001055","-0.013519"
"P9710","2007-01-16","0.019745","0.002732","-0.013113"
"P9709","2007-01-16","0.020618","0.001055","-0.013519"
"P9712","2007-01-16","0.020618","0.001055","-0.013519"
"P9713","2007-01-16","0.019745","0.002732","-0.013113"
"P9714","2007-01-16","0.020618","0.001055","-0.013519"
"P9715","2007-01-16","0.019745","0.002732","-0.013113"
"P9710","2007-01-17","-0.016584","0.009835","-0.002915"
"P9707","2007-01-17","-0.042423","0.001626","-0.003819"
"P9706","2007-01-17","-0.014603","0.009654","-0.003916"
"P9709","2007-01-17","-0.014603","0.009654","-0.003916"
"P9712","2007-01-17","-0.014603","0.009654","-0.003916"
"P9713","2007-01-17","-0.016584","0.009835","-0.002915"
"P9714","2007-01-17","-0.014603","0.009654","-0.003916"
"P9715","2007-01-17","-0.016584","0.009835","-0.002915"
"P9710","2007-01-18","-0.003041","0.016457","-0.005118"
"P9706","2007-01-18","-0.002717","0.015182","-0.008383"
"P9707","2007-01-18","-0.007437","0.020277","0.017815"
"P9709","2007-01-18","-0.002717","0.015182","-0.008383"
"P9712","2007-01-18","-0.002717","0.015182","-0.008383"
"P9713","2007-01-18","-0.003041","0.016457","-0.005118"
"P9714","2007-01-18","-0.002717","0.015182","-0.008383"
"P9715","2007-01-18","-0.003041","0.016457","-0.005118"
