code,date,type,递延所得税资产,递延所得税负债,优先股账面值,所有者权益合计,book_equity
000029,2009-12-31,A,16232130.41,0.0,0.0,1215628642.32,1199396511.9099998
000029,2010-12-31,A,17756599.72,0.0,0.0,1299786471.56,1282029871.84
000029,2011-12-31,A,20403232.83,0.0,0.0,1400306620.91,1379903388.0800002
000029,2012-12-31,A,19881649.62,0.0,0.0,1507111497.78,1487229848.16
000029,2013-12-31,A,26792460.02,0.0,0.0,1735004635.01,1708212174.99
000029,2014-12-31,A,13856593.97,0.0,0.0,2033104996.15,2019248402.18
000029,2015-12-31,A,32197368.21,0.0,0.0,2203447796.43,2171250428.22
000029,2016-12-31,A,35781937.87,0.0,0.0,2515966869.88,2480184932.01
000029,2017-12-31,A,47490095.19,0.0,0.0,2700022561.54,2652532466.35
000029,2018-12-31,A,154543788.8,0.0,0.0,3200735110.51,3046191321.71
000029,2019-12-31,A,46441325.25,4903293.58,0.0,3524983234.15,3483445202.48
000029,2020-12-31,A,112745243.98,9601940.74,0.0,3657087255.16,3553943951.9199996
000030,2006-12-31,A,0.0,0.0,0.0,-1616318281.39,-1616318281.39
000030,2007-12-31,A,0.0,0.0,0.0,-1638393498.52,-1638393498.52
000030,2008-12-31,A,0.0,0.0,0.0,-1723542317.56,-1723542317.56
000030,2009-12-31,A,0.0,0.0,0.0,-1715009592.09,-1715009592.09
000030,2010-12-31,A,0.0,0.0,0.0,-2103321979.35,-2103321979.35
000030,2011-12-31,A,0.0,0.0,0.0,2041582.82,2041582.82
000030,2012-12-31,A,0.0,0.0,0.0,-1647432.79,-1647432.79
000030,2013-12-31,A,69324287.6,0.0,0.0,4247929789.0,4178605501.4
000030,2014-12-31,A,70945377.88,124150.0,0.0,4762242483.93,4691421256.05
000030,2015-12-31,A,81244118.76,13116692.44,0.0,5304916052.97,5236788626.65
000030,2016-12-31,A,97877328.98,6525762.64,0.0,5774955787.49,5683604221.150001
000030,2017-12-31,A,152754624.17,5604580.44,0.0,6324423081.07,6177273037.339999
000030,2018-12-31,A,160051831.06,13766119.1,0.0,7127916035.35,6981630323.39
000030,2019-12-31,A,156757648.54,27513963.93,0.0,7453675493.93,7324431809.320001
000031,2006-12-31,A,0.0,0.0,0.0,1426245684.11,1426245684.11
000031,2007-12-31,A,8483104.04,80873735.93,0.0,3656066215.43,3728456847.3199997
000031,2008-12-31,A,145740.78,24779973.67,0.0,3276685867.96,3301320100.85
000031,2009-12-31,A,1186222.81,714260078.89,0.0,6463012508.15,7176086364.23
000031,2010-12-31,A,38047026.03,399536325.49,0.0,6131228394.37,6492717693.83
000031,2011-12-31,A,123607468.64,221408021.55,0.0,7117825838.21,7215626391.12
000031,2012-12-31,A,122074275.94,168194846.89,0.0,7575112620.88,7621233191.830001
000031,2013-12-31,A,387534623.77,199386765.15,0.0,8970396283.51,8782248424.89
000031,2014-12-31,A,425443349.61,368662699.76,0.0,10665037790.2,10608257140.35
000031,2015-12-31,A,560098525.9,140979113.94,0.0,11085902448.59,10666783036.630001
000031,2016-12-31,A,690831071.79,131008758.27,0.0,11287529175.15,10727706861.630001
000031,2017-12-31,A,1068552465.05,127970802.02,0.0,11744589163.66,10804007500.630001
000031,2018-12-31,A,1234044893.19,121184837.49,0.0,13759785443.36,12646925387.66
000031,2019-12-31,A,2074663479.04,678953614.57,0.0,42541040406.97,41145330542.5
000031,2020-12-31,A,2382723208.22,657672019.84,0.0,45646265167.83,43921213979.45
000032,2006-12-31,A,0.0,0.0,0.0,683418636.04,683418636.04
000032,2007-12-31,A,13360510.51,18469854.08,0.0,823364699.49,828474043.0600001
000032,2008-12-31,A,14997543.05,6674486.61,0.0,798272294.27,789949237.83
000032,2009-12-31,A,21334755.23,4918781.59,0.0,793717913.88,777301940.24
000032,2010-12-31,A,24135991.96,0.0,0.0,801661234.24,777525242.28
000032,2011-12-31,A,25789638.6,0.0,0.0,869500628.99,843710990.39
000032,2012-12-31,A,24454840.47,0.0,0.0,1048479185.68,1024024345.2099999
000032,2013-12-31,A,20257673.65,9060.0,0.0,1015028109.35,994779495.7
000032,2014-12-31,A,20109927.69,9638178.95,0.0,1492090810.41,1481619061.67
000032,2015-12-31,A,6599841.02,8660033.49,0.0,1508499075.07,1510559267.54
000032,2016-12-31,A,9946601.55,7818442.02,0.0,1549627163.9,1547499004.3700001
000032,2017-12-31,A,6356752.68,6915737.94,0.0,1568764646.95,1569323632.21
000032,2018-12-31,A,11798532.72,6147074.4,0.0,1516120357.74,1510468899.42
000032,2019-12-31,A,20702166.25,5787688.38,0.0,1658259014.8,1643344536.93
000033,2006-12-31,A,0.0,0.0,0.0,301247693.93,301247693.93
000033,2007-12-31,A,1412173.26,0.0,0.0,304255309.49,302843136.23
000033,2008-12-31,A,436375.27,0.0,0.0,307781966.95,307345591.68
000033,2009-12-31,A,436375.27,0.0,0.0,283740406.4,283304031.13
000033,2010-12-31,A,2509125.96,0.0,0.0,291047257.1,288538131.14000005
000033,2011-12-31,A,2679471.81,0.0,0.0,293862980.75,291183508.94
000033,2012-12-31,A,0.0,0.0,0.0,268388905.56,268388905.56
000033,2013-12-31,A,0.0,0.0,0.0,271875112.2,271875112.2
000033,2014-12-31,A,0.0,0.0,0.0,-191995833.55,-191995833.55
000033,2015-12-31,A,22276.26,0.0,0.0,9615878.55,9593602.290000001
000033,2016-12-31,A,81894.33,0.0,0.0,22816133.74,22734239.41
000034,2006-12-31,A,0.0,0.0,0.0,-416734953.2,-416734953.2
000034,2007-12-31,A,0.0,0.0,0.0,-827258704.66,-827258704.66
000034,2008-12-31,A,0.0,0.0,0.0,-1132997356.49,-1132997356.49
000034,2009-12-31,A,0.0,0.0,0.0,-806394098.32,-806394098.32
000034,2010-12-31,A,0.0,0.0,0.0,66057111.65,66057111.65
000034,2011-12-31,A,0.0,0.0,0.0,85305158.66,85305158.66
000034,2012-12-31,A,0.0,0.0,0.0,89319948.19,89319948.19
000034,2013-12-31,A,0.0,0.0,0.0,106086862.77,106086862.77
000034,2014-12-31,A,0.0,0.0,0.0,165636614.87,165636614.87
000034,2015-12-31,A,0.0,0.0,0.0,186999858.89,186999858.89
000034,2016-12-31,A,206186253.72,131798035.36,0.0,2650673215.39,2576284997.03
000034,2017-12-31,A,214008062.2,86987769.47,0.0,3357832641.1,3230812348.37
000034,2018-12-31,A,284548528.97,69375436.71,0.0,3846490249.74,3631317157.4799995
000034,2019-12-31,A,357748473.68,107321370.62,0.0,4374867089.92,4124439986.86
000034,2020-12-31,A,439454907.61,110054528.34,0.0,4702789551.02,4373389171.750001
000035,2006-12-31,A,0.0,0.0,0.0,-1354361335.77,-1354361335.77
000035,2007-12-31,A,0.0,0.0,0.0,-1220889509.5,-1220889509.5
000035,2008-12-31,A,0.0,0.0,0.0,-1230850311.18,-1230850311.18
000035,2009-12-31,A,0.0,0.0,0.0,-1248805868.48,-1248805868.48
000035,2010-12-31,A,0.0,0.0,0.0,-1202024578.41,-1202024578.41
000035,2011-12-31,A,0.0,0.0,0.0,-1223842919.52,-1223842919.52
000035,2012-12-31,A,0.0,0.0,0.0,-1857990442.34,-1857990442.34
000035,2013-12-31,A,0.0,0.0,0.0,12474956.74,12474956.74
000035,2014-12-31,A,7287100.89,0.0,0.0,1622182186.71,1614895085.82
000035,2015-12-31,A,12350456.87,57027464.32,0.0,1850377416.92,1895054424.3700001
000035,2016-12-31,A,12378562.21,57955011.27,0.0,2062461721.4,2108038170.46
000035,2017-12-31,A,17230444.55,58616686.27,0.0,3048382543.86,3089768785.58
000035,2018-12-31,A,18193803.73,58844461.27,0.0,3294513874.48,3335164532.02
000035,2019-12-31,A,263822755.61,474968048.56,0.0,11703484081.04,11914629373.99
000036,2006-12-31,A,0.0,0.0,0.0,2881302853.02,2881302853.02
000036,2007-12-31,A,214105.54,0.0,0.0,2665479841.09,2665265735.55
000036,2008-12-31,A,15349352.18,0.0,0.0,1422380701.8,1407031349.62
000036,2009-12-31,A,9016409.61,16616633.56,0.0,1742849152.68,1750449376.63
000036,2010-12-31,A,45364740.33,186541165.62,0.0,2174923395.0,2316099820.29
000036,2011-12-31,A,83945938.85,184839824.11,0.0,2298946491.76,2399840377.0200005
000036,2012-12-31,A,65454886.1,186433074.85,0.0,2431057952.2,2552036140.95
000036,2013-12-31,A,61726815.97,140120938.52,0.0,2536482412.24,2614876534.79
000036,2014-12-31,A,61053280.47,128825219.68,0.0,2493344929.15,2561116868.36
000036,2015-12-31,A,81132450.16,121526823.6,0.0,2683002239.83,2723396613.27
000036,2016-12-31,A,246018330.33,121319535.45,0.0,4024710149.06,3900011354.18
000036,2017-12-31,A,368588539.23,121112247.3,0.0,5082662383.15,4835186091.219999
000036,2018-12-31,A,525103268.43,0.0,0.0,5439991579.84,4914888311.41
000036,2019-12-31,A,723664294.0,0.0,0.0,5646096224.68,4922431930.68
000037,2006-12-31,A,10243297.44,0.0,0.0,1795052183.33,1784808885.8899999
000037,2007-12-31,A,16484000.0,0.0,0.0,1866210000.0,1849726000.0
000037,2008-12-31,A,19026595.56,0.0,0.0,1935881771.05,1916855175.49
000037,2009-12-31,A,20609842.25,0.0,0.0,2055891782.64,2035281940.39
000037,2010-12-31,A,4624405.14,0.0,0.0,1932458350.81,1927833945.6699998
000037,2011-12-31,A,3714114.31,0.0,0.0,1887810993.05,1884096878.74
000037,2012-12-31,A,2782546.88,0.0,0.0,1722811283.82,1720028736.9399998
000037,2013-12-31,A,2788794.11,0.0,0.0,1799779552.83,1796990758.72
000037,2014-12-31,A,2889791.86,0.0,0.0,1378147190.55,1375257398.69
000037,2015-12-31,A,2905768.69,0.0,0.0,548910805.28,546005036.5899999
000037,2016-12-31,A,2896583.01,0.0,0.0,2023969477.37,2021072894.36
000037,2017-12-31,A,2922036.65,0.0,0.0,2024346554.13,2021424517.48
000037,2018-12-31,A,2071324.26,0.0,0.0,2036799378.88,2034728054.6200001
000037,2019-12-31,A,2206049.69,0.0,0.0,2062492321.5,2060286271.81
000037,2020-12-31,A,2206049.69,0.0,0.0,2087742521.59,2085536471.8999999
000038,2006-12-31,A,0.0,0.0,0.0,-91486051.78,-91486051.78
000038,2007-12-31,A,0.0,0.0,0.0,-84507656.98,-84507656.98
000038,2008-12-31,A,1173372.16,0.0,0.0,130475375.71,129302003.55
000038,2009-12-31,A,507127.85,0.0,0.0,154289425.49,153782297.64000002
000038,2010-12-31,A,98835.35,0.0,0.0,185204800.1,185105964.75
000038,2011-12-31,A,1932810.64,0.0,0.0,190821610.05,188888799.41000003
000038,2012-12-31,A,3740457.0,0.0,0.0,193609591.23,189869134.23
000038,2013-12-31,A,6038896.36,0.0,0.0,201745738.97,195706842.60999998
000038,2014-12-31,A,8805245.17,0.0,0.0,146789371.88,137984126.71
000038,2015-12-31,A,9580916.51,0.0,0.0,154851733.86,145270817.35000002
000038,2016-12-31,A,21700926.49,14134941.54,0.0,5113919254.44,5106353269.49
000038,2017-12-31,A,13831047.17,13360626.51,0.0,5396866969.61,5396396548.95
000038,2018-12-31,A,204372.24,0.0,0.0,2629151539.86,2628947167.6200004
000038,2019-12-31,A,204372.24,0.0,0.0,2753932140.8,2753727768.5600004
000038,2020-12-31,A,204372.24,0.0,0.0,2908116927.05,2907912554.8100004
000039,2006-12-31,A,0.0,0.0,0.0,11965644184.98,11965644184.98
000039,2007-12-31,A,301751000.0,1233410000.0,0.0,17542301000.0,18473960000.0
000039,2008-12-31,A,358871000.0,605379000.0,0.0,14934448000.0,15180956000.0
000039,2009-12-31,A,365946000.0,540722000.0,0.0,15826631000.0,16001407000.0
000039,2010-12-31,A,489456000.0,572866000.0,0.0,19206700000.0,19290110000.0
000039,2011-12-31,A,704098000.0,581500000.0,0.0,21613672000.0,21491074000.0
000039,2012-12-31,A,717797000.0,650394000.0,0.0,22117157000.0,22049754000.0
000039,2013-12-31,A,856406000.0,661200000.0,0.0,24496128000.0,24300922000.0
000039,2014-12-31,A,1117744000.0,369599000.0,0.0,27282115000.0,26533970000.0
000039,2015-12-31,A,1194462000.0,467482000.0,0.0,35494876000.0,34767896000.0
000039,2016-12-31,A,1257670000.0,657414000.0,0.0,39134792000.0,38534536000.0
000039,2017-12-31,A,1416637000.0,801337000.0,0.0,43237434000.0,42622134000.0
000039,2018-12-31,A,1441267000.0,1836128000.0,0.0,52402988000.0,52797849000.0
000039,2019-12-31,A,1800265000.0,4330065000.0,0.0,55037978000.0,57567778000.0
000039,2020-12-31,A,1674329000.0,3882302000.0,0.0,53853844000.0,56061817000.0
000040,2006-12-31,A,0.0,0.0,0.0,991064025.04,991064025.04
000040,2007-12-31,A,41659483.87,17352720.0,0.0,1117096483.29,1092789719.42
000040,2008-12-31,A,61858051.08,3948800.0,0.0,955038356.51,897129105.43
000040,2009-12-31,A,60400438.29,8161169.27,0.0,1016333279.14,964094010.12
000040,2010-12-31,A,41484641.18,9153618.9,0.0,883473382.45,851142360.1700001
000040,2011-12-31,A,15479767.27,7499877.76,0.0,985643651.3,977663761.79
000040,2012-12-31,A,11450595.09,7209536.79,0.0,1164784210.3,1160543152.0
000040,2013-12-31,A,10442424.86,8415862.05,0.0,1252484363.92,1250457801.1100001
000040,2014-12-31,A,21496781.27,2011975.44,0.0,1268554535.17,1249069729.3400002
000040,2015-12-31,A,33187425.84,3307500.32,0.0,1325577157.39,1295697231.8700001
000040,2016-12-31,A,38666367.82,3454440.87,0.0,10963922653.09,10928710726.140001
000040,2017-12-31,A,100463269.96,303012733.69,0.0,11559465111.54,11762014575.270002
000040,2018-12-31,A,134567336.69,291619424.42,0.0,14571182335.34,14728234423.07
000040,2019-12-31,A,92701367.26,288934695.31,0.0,13520556846.59,13716790174.64
000042,2006-12-31,A,0.0,0.0,0.0,1603808828.1,1603808828.1
000042,2007-12-31,A,98715499.99,31714378.02,0.0,1907575340.47,1840574218.5
000042,2008-12-31,A,125517905.21,7859992.28,0.0,1741225304.94,1623567392.01
000042,2009-12-31,A,164459912.3,33304596.06,0.0,2071738857.19,1940583540.95
000042,2010-12-31,A,198089180.57,31717749.19,0.0,2384984613.2,2218613181.8199997
000042,2011-12-31,A,185734759.74,22703166.93,0.0,2528598517.84,2365566925.0299997
000042,2012-12-31,A,236120561.68,41834507.0,0.0,2902087586.5,2707801531.82
000042,2013-12-31,A,263961072.06,0.0,0.0,3066963383.63,2803002311.57
000042,2014-12-31,A,313362675.69,0.0,0.0,3300802502.45,2987439826.7599998
000042,2015-12-31,A,472772783.29,9524189.83,0.0,5616185223.66,5152936630.2
000042,2016-12-31,A,775216210.47,13610506.31,0.0,5861144401.04,5099538696.88
000042,2017-12-31,A,959993521.91,20219297.24,0.0,6883814885.77,5944040661.1
000042,2018-12-31,A,1144367240.31,12957615.32,0.0,7666289714.17,6534880089.18
000042,2019-12-31,A,1639178602.78,343802911.14,0.0,8012771553.5,6717395861.860001
000043,2006-12-31,A,0.0,0.0,0.0,571991417.69,571991417.69
000043,2007-12-31,A,4985650.2,8209.97,0.0,1753205158.64,1748227718.41
000043,2008-12-31,A,6181308.39,8209.97,0.0,1743831474.86,1737658376.4399998
000043,2009-12-31,A,7329796.97,82972306.82,0.0,2077269090.26,2152911600.11
000043,2010-12-31,A,8727990.66,108932972.58,0.0,2362292733.93,2462497715.85
000043,2011-12-31,A,9009518.52,338449029.98,0.0,3399816638.54,3729256150.0
000043,2012-12-31,A,8921263.09,447888769.68,0.0,4035559848.45,4474527355.04
000043,2013-12-31,A,12509183.22,466494239.22,0.0,4112761026.7,4566746082.7
000043,2014-12-31,A,12439571.47,537703229.69,0.0,4154764699.04,4680028357.259999
000043,2015-12-31,A,12392114.84,695690863.34,0.0,4695344145.48,5378642893.98
000043,2016-12-31,A,12126860.97,674802812.85,0.0,4727829308.98,5390505260.86
000043,2017-12-31,A,12745459.98,689940488.77,0.0,4598564381.06,5275759409.85
000043,2018-12-31,A,21332673.07,691459543.63,0.0,4885288875.08,5555415745.64
000045,2006-12-31,A,0.0,0.0,0.0,441355304.56,441355304.56
000045,2007-12-31,A,3686797.73,3336929.28,0.0,445613566.28,445263697.8299999
000045,2008-12-31,A,2634987.56,5776755.82,0.0,417227296.51,420369064.77
000045,2009-12-31,A,6173805.16,18430490.19,0.0,493246297.27,505502982.29999995
000045,2010-12-31,A,7252580.16,15446103.51,0.0,1345969224.97,1354162748.32
000045,2011-12-31,A,8641013.23,7845002.67,0.0,1369628593.61,1368832583.05
000045,2012-12-31,A,29583499.67,12596833.13,0.0,1303011954.39,1286025287.8500001
000045,2013-12-31,A,40133524.69,60228995.93,0.0,2297846577.11,2317942048.35
000045,2014-12-31,A,2607644.23,10556420.24,0.0,2196249248.26,2204198024.27
000045,2015-12-31,A,2262532.65,10851444.74,0.0,2174569545.55,2183158457.64
000045,2016-12-31,A,1584492.36,0.0,0.0,3440118982.11,3438534489.75
000045,2017-12-31,A,1974536.9,0.0,0.0,3523019129.58,3521044592.68
000045,2018-12-31,A,6036198.23,0.0,0.0,3459480526.74,3453444328.5099998
000045,2019-12-31,A,5618026.43,69944345.66,0.0,3854615570.18,3918941889.41
000045,2020-12-31,A,5243425.26,59141666.58,0.0,3899315249.62,3953213490.9399996
000046,2006-12-31,A,0.0,0.0,0.0,3561312150.71,3561312150.71
000046,2007-12-31,A,1143455.77,0.0,0.0,4250682888.43,4249539432.66
000046,2008-12-31,A,5120138.73,6180950.22,0.0,8658853365.79,8659914177.28
000046,2009-12-31,A,10854267.1,7282669.74,0.0,9048197520.15,9044625922.789999
000046,2010-12-31,A,26440101.67,9009882.82,0.0,8344999398.25,8327569179.4
000046,2011-12-31,A,19135975.87,5268887.51,0.0,8471876234.96,8458009146.6
000046,2012-12-31,A,409416906.67,14097866.48,0.0,8962333992.09,8567014951.9
000046,2013-12-31,A,742057695.11,22147132.31,0.0,9651012943.74,8931102380.939999
000046,2014-12-31,A,884085767.67,297940868.26,0.0,12515050743.51,11928905844.1
000046,2015-12-31,A,1264252997.6,398261659.04,0.0,15162632347.7,14296641009.140001
000046,2016-12-31,A,2100397684.81,841617588.8,0.0,24893922180.29,23635142084.28
000046,2017-12-31,A,2356712737.01,1035335071.8,0.0,27495882037.3,26174504372.089996
000046,2018-12-31,A,2938526773.97,1318736283.75,0.0,28430000145.58,26810209655.36
000046,2019-12-31,A,2624111781.46,1476947191.54,0.0,33106988869.56,31959824279.64
000048,2006-12-31,A,0.0,0.0,0.0,-124712008.55,-124712008.55
000048,2007-12-31,A,3803229.56,0.0,0.0,-178390598.7,-182193828.26
000048,2008-12-31,A,7086631.72,0.0,0.0,-135263322.99,-142349954.71
000048,2009-12-31,A,717851.78,0.0,0.0,-382249.34,-1100101.12
000048,2010-12-31,A,1172069.91,0.0,0.0,-23840887.97,-25012957.88
000048,2011-12-31,A,3385424.95,0.0,0.0,443440924.1,440055499.15000004
000048,2012-12-31,A,1347022.11,0.0,0.0,493880426.44,492533404.33
000048,2013-12-31,A,5628402.56,0.0,0.0,483709963.88,478081561.32
000048,2014-12-31,A,25477502.47,0.0,0.0,604670690.9,579193188.43
000048,2015-12-31,A,52355253.97,27011976.42,0.0,802345772.47,777002494.92
000048,2016-12-31,A,57610752.72,24799056.47,0.0,826060157.87,793248461.62
000048,2017-12-31,A,139491809.22,153155839.92,0.0,708747751.05,722411781.7499999
000048,2018-12-31,A,223200225.49,143322297.28,0.0,1225380850.34,1145502922.1299999
000048,2019-12-31,A,475336977.37,119563850.02,0.0,2377733959.43,2021960832.08
000048,2020-12-31,A,829708286.3,107361288.72,0.0,2781228315.18,2058881317.5999997
000049,2006-12-31,A,0.0,0.0,0.0,245550424.24,245550424.24
000049,2007-12-31,A,1145416.21,0.0,0.0,213663040.1,212517623.89
000049,2008-12-31,A,2176735.58,0.0,0.0,211816254.11,209639518.53
000049,2009-12-31,A,1840718.32,0.0,0.0,173912141.74,172071423.42000002
000049,2010-12-31,A,4933505.03,0.0,0.0,278270396.71,273336891.68
000049,2011-12-31,A,8266065.44,0.0,0.0,427393232.61,419127167.17
000049,2012-12-31,A,23903679.15,30747.88,0.0,464209452.45,440336521.18
000049,2013-12-31,A,27201424.15,91517.0,0.0,652371893.12,625261985.97
000049,2014-12-31,A,10851692.29,18755275.74,0.0,918482639.88,926386223.33
000049,2015-12-31,A,11470470.14,19202655.23,0.0,1197803228.74,1205535413.83
000049,2016-12-31,A,14276373.84,1624148.79,0.0,1500105070.45,1487452845.4
000049,2017-12-31,A,55059863.16,0.0,0.0,1815220596.57,1760160733.4099998
000049,2018-12-31,A,119725571.2,0.0,0.0,2264643584.24,2144918013.0399997
000049,2019-12-31,A,129068697.06,0.0,0.0,2861251835.76,2732183138.7000003
000049,2020-12-31,A,126189692.45,11651371.13,0.0,2822331890.62,2707793569.3
000050,2006-12-31,A,0.0,0.0,0.0,867674686.85,867674686.85
000050,2007-12-31,A,16731757.53,31021379.29,0.0,2276579743.81,2290869365.5699997
000050,2008-12-31,A,47046272.45,0.0,0.0,1996614635.9,1949568363.45
000050,2009-12-31,A,101588291.45,32092.54,0.0,2098684259.73,1997128060.82
000050,2010-12-31,A,66617109.0,0.0,0.0,2490679730.0,2424062621.0
000050,2011-12-31,A,71759544.0,0.0,0.0,2918909893.0,2847150349.0
000050,2012-12-31,A,72340313.0,0.0,0.0,3056111991.0,2983771678.0
000050,2013-12-31,A,60366650.0,0.0,0.0,3285724462.0,3225357812.0
000050,2014-12-31,A,261310824.0,41412359.0,0.0,8561115637.0,8341217172.0
000050,2015-12-31,A,271274232.0,40389051.0,0.0,13248334175.0,13017448994.0
000050,2016-12-31,A,228666980.6,39367647.82,0.0,13758959516.58,13569660183.8
000050,2017-12-31,A,271732067.31,38346244.92,0.0,14474797146.66,14241411324.27
000050,2018-12-31,A,377434886.34,66003063.73,0.0,26004730643.89,25693298821.28
000050,2019-12-31,A,312785282.72,77913468.29,0.0,26707224485.2,26472352670.77
000050,2020-12-31,A,326189249.31,47656653.06,0.0,33568338364.22,33289805767.97
000055,2006-12-31,A,0.0,0.0,0.0,429482131.55,429482131.55
000055,2007-12-31,A,10355544.04,12108590.11,0.0,653562478.93,655315525.0
000055,2008-12-31,A,18342224.95,2100492.25,0.0,627320197.4,611078464.6999999
000055,2009-12-31,A,34588252.85,22622907.36,0.0,714410289.69,702444944.2
000055,2010-12-31,A,31412500.2,28289997.6,0.0,1094328207.32,1091205704.7199998
000055,2011-12-31,A,33637737.59,32597637.16,0.0,1152057110.58,1151017010.15
000055,2012-12-31,A,36191385.09,36210286.4,0.0,1158320726.68,1158339627.9900002
000055,2013-12-31,A,41166043.56,40656763.97,0.0,1216072177.74,1215562898.15
000055,2014-12-31,A,52616656.38,49734436.9,0.0,1300534627.99,1297652408.51
000055,2015-12-31,A,65926810.52,72994768.34,0.0,1334043084.87,1341111042.6899998
