date,group1,group2,group3,group4,group5,next_rf,beta1,beta2,beta3,beta4,beta5
2018-01-01,-0.05614713611615245,-0.0447928166969147,-0.04451851724137931,-0.05102421052631579,-0.04262352450090744,0.001241,1.1557073372400972,1.255708593575851,1.2327053898779567,1.318860699197416,1.273601428178955
2018-02-01,0.0297234598540146,0.03449888686131387,0.0363721003649635,0.028076806569343065,0.03847218464351005,0.001241,1.1063543461018646,1.1729437217556633,1.2185793515971173,1.285277234763595,1.2797493948346736
2018-03-01,-0.03321533944954128,-0.035084181318681316,-0.04062940293040293,-0.054880822344322344,-0.061367163003663,0.001241,0.9365431645191968,0.9209019230856021,0.9194452913376043,0.9602535914847108,0.9962422460892875
2018-04-01,0.0015526873857404028,-0.013508409506398537,-0.010067470802919708,-0.030285456880733943,-0.045280919708029194,0.001241,0.9257272492688151,0.9529625295242268,0.9378877224622262,0.9992110604232253,1.1573200624847564
2018-05-01,-0.10303739964157706,-0.11642195698924732,-0.1040888817204301,-0.11481648924731182,-0.1093178100358423,0.001241,0.9288864105237995,0.9480691951305118,0.9652369713093613,1.0168333013599065,1.192899173146724
2018-06-01,0.02444433274021352,0.004163873665480427,-0.0010926298932384343,0.005431581850533808,0.0007651065719360569,0.001241,0.9679008126506783,0.9782925583591278,0.9876701523930058,1.0748599158144585,1.1472853076731142
2018-07-01,-0.05391982010582011,-0.06494873721340387,-0.0756977619047619,-0.07932308818342151,-0.09402679787234043,0.001241,0.9681034578683916,0.9925292431507794,0.9906463836937636,1.0860655020387597,1.1897571569970686
2018-08-01,0.008180074137931035,0.0020224672413793102,-0.006179641379310345,-0.0011186482758620694,0.004409779310344827,0.001241,0.9286553477853289,0.9755544249568672,0.9777779174568504,1.0900118139100932,1.1013562491161824
2018-09-01,-0.07952773299319728,-0.0953954142614601,-0.10285177758913414,-0.10174050084889644,-0.1018134974533107,0.001241,0.9328464918391708,0.983733425177926,0.9964254840660975,1.067384009872464,1.1647066270372313
2018-10-01,0.05785843216080402,0.06115360804020101,0.06684186097152428,0.05581457118927974,0.062593881270903,0.001241,0.8963860644861412,0.9833567223571682,0.9843892563762648,1.0507131416842057,1.1121807832511836
2018-11-01,-0.036503023026315785,-0.043599503289473686,-0.04410497865353038,-0.04633730921052631,-0.05061563875205254,0.001241,0.9202772396490461,1.016112126063606,1.025529439756046,1.0623106025281837,1.0179476292963887
